"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"l/lambdo01","Doron Lamb",695,174,189,15,70,54,90,108,14,27,11,8,59,46,36
"l/lambje01","Jeremy Lamb",1538,636,665,29,362,350,247,264,27,51,94,136,268,214,64
"l/landrca01","Carl Landry",233,66,76,10,60,62,0,0,6,14,12,20,48,42,17
"l/larkish01","Shane Larkin",489,147,132,-15,99,80,38,36,10,16,22,26,77,54,25
"l/lawsoty01","Ty Lawson",2222,991,1089,98,604,550,202,216,185,323,182,218,422,332,406
"l/leeco01","Courtney Lee",1973,655,748,93,420,446,194,216,41,86,107,142,313,304,112
"l/leeco01","Courtney Lee",504,655,748,93,420,446,194,216,41,86,107,142,313,304,112
"l/leeco01","Courtney Lee",1469,655,748,93,420,446,194,216,41,86,107,142,313,304,112
"l/leeda02","David Lee",2288,1115,1257,142,980,1026,1,0,134,231,405,566,575,460,296
"l/lenal01","Alex Len",362,92,86,-6,78,66,0,0,14,20,34,42,44,24,31
"l/leonaka01","Kawhi Leonard",1923,697,844,147,463,536,182,207,52,101,180,256,283,280,126
"l/leoname01","Meyers Leonard",355,100,98,-2,85,82,6,0,9,16,25,32,60,50,21
"l/leuerjo01","Jon Leuer",642,268,302,34,197,196,49,69,22,37,58,78,139,118,47
"l/lewisra02","Rashard Lewis",971,250,268,18,102,104,134,138,14,26,29,44,73,60,33
"l/lillada01","Damian Lillard",2937,1479,1660,181,750,670,554,654,175,336,351,366,399,304,426
"l/linje01","Jeremy Lin",2054,784,886,102,433,426,229,246,122,214,167,218,266,208,265
"l/livinsh01","Shaun Livingston",1974,573,627,54,481,468,6,3,86,156,157,186,324,282,191
"l/lopezbr01","Brook Lopez",533,280,352,72,228,258,1,0,51,94,66,90,162,168,115
"l/lopezro01","Robin Lopez",2603,755,908,153,643,710,1,0,111,198,343,458,300,252,242
"l/loveke01","Kevin Love",2797,1704,1993,289,917,920,505,570,282,503,331,446,586,474,633
"l/lowryky01","Kyle Lowry",2862,1247,1409,162,581,534,499,570,167,305,160,192,421,342,385
"l/lucasjo02","John Lucas III",591,194,155,-39,106,74,84,75,4,6,14,20,92,54,16
"m/macksh01","Shelvin Mack",1490,534,540,6,317,294,184,186,33,60,110,138,207,156,74
"m/mahinia01","Ian Mahinmi",1248,254,272,18,188,182,1,0,65,90,111,126,77,56,145
"m/mariosh01","Shawn Marion",2409,739,790,51,546,566,162,174,31,50,208,292,338,274,65
"m/marshke01","Kendall Marshall",1564,433,430,-3,241,198,178,213,14,19,83,88,158,110,36
"m/martica01","Cartier Martin",870,292,329,37,113,104,151,177,28,48,37,46,76,58,65
"m/martica01","Cartier Martin",822,292,329,37,113,104,151,177,28,48,37,46,76,58,65
"m/martike01","Kenyon Martin",633,132,137,5,122,126,1,0,9,11,62,86,60,40,19
"m/martike02","Kevin Martin",2177,1166,1272,106,726,650,297,345,143,277,190,250,536,400,340
"m/masonro01","Roger Mason",260,69,72,3,19,16,48,51,2,5,3,0,16,16,7
"m/matthwe02","Wesley Matthews",2780,1143,1341,198,499,488,510,603,134,250,165,226,334,262,301
"m/maxieja01","Jason Maxiell",488,119,109,-10,105,94,0,0,14,15,22,20,83,74,31
"m/maynoer01","Eric Maynor",327,106,82,-24,64,40,37,36,5,6,5,8,59,32,11
"m/maynoer01","Eric Maynor",215,106,82,-24,64,40,37,36,5,6,5,8,59,32,11
"m/maynoer01","Eric Maynor",112,106,82,-24,64,40,37,36,5,6,5,8,59,32,11
"m/mayooj01","O.J. Mayo",1346,586,602,16,323,280,227,252,36,70,75,80,248,200,88
"m/mbahalu01","Luc Mbah a Moute",1003,223,224,1,176,166,17,12,30,46,98,108,78,58,67
"m/mbahalu01","Luc Mbah a Moute",196,223,224,1,176,166,17,12,30,46,98,108,78,58,67
"m/mbahalu01","Luc Mbah a Moute",807,223,224,1,176,166,17,12,30,46,98,108,78,58,67
"m/mccalra01","Ray McCallum",897,318,278,-40,240,182,60,66,18,30,50,62,190,120,43
"m/mccolcj01","CJ McCollum",476,194,201,7,98,88,80,90,16,23,22,20,76,68,34
"m/mclembe01","Ben McLemore",2187,740,715,-25,383,320,296,285,61,110,126,162,257,158,143
"m/mcrobjo01","Josh McRoberts",2360,605,661,56,275,284,291,315,39,62,135,178,140,106,85
"m/meeksjo01","Jodie Meeks",2556,994,1195,201,488,502,404,486,102,207,213,298,275,204,258
"m/mekelga01","Gal Mekel",292,92,73,-19,66,50,20,15,6,8,17,24,49,26,12
"m/middlkh01","Khris Middleton",2460,915,985,70,564,512,290,360,61,113,137,154,427,358,137
"m/milescj01","C.J. Miles",984,441,501,60,198,190,211,249,32,62,64,80,134,110,75
"m/millean02","Andre Miller",982,265,281,16,210,190,21,33,34,58,70,82,140,108,77
"m/millean02","Andre Miller",570,265,281,16,210,190,21,33,34,58,70,82,140,108,77
"m/millean02","Andre Miller",412,265,281,16,210,190,21,33,34,58,70,82,140,108,77
"m/milleda01","Darius Miller",723,179,198,19,89,96,77,75,13,27,5,8,84,88,36
"m/millemi01","Mike Miller",1707,463,567,104,210,212,233,321,20,34,44,64,166,148,56
"m/millequ01","Quincy Miller",789,281,257,-24,162,128,94,90,25,39,64,74,98,54,55
"m/millspa02","Patty Mills",1527,699,823,124,348,348,318,405,33,70,82,122,266,226,82
"m/millspa01","Paul Millsap",2482,1222,1328,106,835,814,212,228,175,286,325,410,510,404,391
"m/mohamna01","Nazr Mohammed",562,139,124,-15,126,108,0,0,13,16,48,56,78,52,30
"m/monrogr01","Greg Monroe",2690,1178,1249,71,1014,1008,1,0,163,241,498,646,516,362,367
"m/mooreet01","E'Twaun Moore",1506,483,494,11,295,276,161,171,27,47,86,98,209,178,68
"m/morrida01","Darius Morris",313,106,106,0,58,54,38,36,10,16,15,22,43,32,26
"m/morrida01","Darius Morris",193,106,106,0,58,54,38,36,10,16,15,22,43,32,26
"m/morrima03","Marcus Morris",1800,721,794,73,391,378,260,297,70,119,96,126,295,252,159
"m/morrima02","Markieff Morris",2153,994,1112,118,737,754,108,102,149,256,224,298,513,456,327
"m/morroan01","Anthony Morrow",1426,549,619,70,325,300,195,264,29,55,38,48,287,252,87
"m/motiedo01","Donatas Motiejunas",952,339,341,2,212,220,84,63,43,58,69,88,143,132,96
"m/moultar01","Arnett Moultrie",187,40,36,-4,38,32,0,0,2,4,13,16,25,16,5
"m/mozgoti01","Timofey Mozgov",1770,664,770,106,521,562,24,12,119,196,276,362,245,200,260
"m/muhamsh01","Shabazz Muhammad",290,140,143,3,113,108,11,9,16,26,37,38,76,70,40
"m/mulleby01","Byron Mullens",414,175,189,14,76,80,89,99,10,10,31,46,45,34,20
"m/mulleby01","Byron Mullens",167,175,189,14,76,80,89,99,10,10,31,46,45,34,20
"m/mulleby01","Byron Mullens",247,175,189,14,76,80,89,99,10,10,31,46,45,34,20
"m/murryto01","Toure' Murry",373,147,140,-7,117,102,12,15,18,23,34,42,83,60,39
"m/muscami01","Mike Muscala",215,79,76,-3,70,62,3,0,6,14,21,20,49,42,14
"n/nashst01","Steve Nash",313,105,101,-4,70,56,24,24,11,21,8,8,62,48,24
"n/nealga01","Gary Neal",1114,515,544,29,291,250,180,204,44,90,32,38,259,212,105
"n/nealga01","Gary Neal",607,515,544,29,291,250,180,204,44,90,32,38,259,212,105
"n/nealga01","Gary Neal",507,515,544,29,291,250,180,204,44,90,32,38,259,212,105
"n/nedovne01","Nemanja Nedovic",142,43,26,-17,21,10,18,9,4,7,5,4,16,6,8
"n/nelsoja01","Jameer Nelson",2179,794,816,22,356,316,391,408,47,92,126,164,230,152,112
"n/nichoan01","Andrew Nicholson",1174,444,435,-9,331,304,89,84,24,47,49,70,282,234,57
"n/noahjo01","Joakim Noah",2820,952,1007,55,798,760,2,0,152,247,358,432,440,328,335
"n/novakst01","Steve Novak",540,147,176,29,24,16,122,156,1,4,0,0,24,16,6
"n/nowitdi01","Dirk Nowitzki",2628,1427,1709,282,944,1004,329,393,154,312,72,110,872,894,376
"n/nunnaja01","James Nunnally",165,50,44,-6,21,14,25,24,4,6,8,12,13,2,9
"n/nunnaja01","James Nunnally",111,50,44,-6,21,14,25,24,4,6,8,12,13,2,9
"o/onealje01","Jermaine O'Neal",883,307,349,42,248,250,0,0,59,99,86,124,162,126,132
"o/oquinky01","Kyle O'Quinn",1188,408,429,21,368,372,3,0,37,57,114,164,254,208,83
"o/odengr01","Greg Oden",212,58,67,9,49,54,0,0,9,13,34,48,15,6,23
"o/oladivi01","Victor Oladipo",2487,1081,1104,23,710,636,226,222,145,246,309,378,401,258,318
"o/olynyke01","Kelly Olynyk",1400,556,607,51,388,388,113,120,55,99,178,246,210,142,122
"o/ortonda01","Daniel Orton",251,59,65,6,47,42,0,0,12,23,19,20,28,22,30
"o/outlatr01","Travis Outlaw",1065,351,343,-8,209,178,117,123,25,42,28,36,181,142,52
"p/pachuza01","Zaza Pachulia",1325,410,408,-2,348,298,1,0,61,110,158,162,190,136,130
"p/pargoja01","Jannero Pargo",242,122,134,12,58,56,60,72,4,6,5,0,53,56,11
"p/parketo01","Tony Parker",1997,1021,1126,105,847,862,67,75,107,189,265,336,582,526,243
"p/parsoch01","Chandler Parsons",2783,1081,1226,145,636,672,351,390,94,164,285,380,351,292,221
"p/pattepa01","Patrick Patterson",1533,522,555,33,338,340,151,165,33,50,78,102,260,238,71
"p/pattepa01","Patrick Patterson",415,522,555,33,338,340,151,165,33,50,78,102,260,238,71
"p/pattepa01","Patrick Patterson",1118,522,555,33,338,340,151,165,33,50,78,102,260,238,71
"p/paulch01","Chris Paul",2171,1015,1154,139,657,656,213,234,145,264,83,124,574,532,345
"p/pekovni01","Nikola Pekovic",1663,810,942,132,700,756,0,0,110,186,347,454,353,302,249
"p/perkike01","Kendrick Perkins",1207,224,211,-13,192,174,1,0,31,37,69,76,123,98,67
"p/piercpa01","Paul Pierce",2098,843,996,153,412,418,300,336,131,242,140,182,272,236,310
"p/plumlma01","Mason Plumlee",1275,389,520,131,299,398,3,0,87,122,223,342,76,56,195
"p/plumlmi01","Miles Plumlee",1964,611,646,35,553,572,0,0,58,74,262,378,291,194,132
"p/pondequ01","Quincy Pondexter",270,90,94,4,45,40,34,33,11,21,19,22,26,18,26
"p/porteot01","Otto Porter",319,95,78,-17,70,58,21,12,4,8,16,22,54,36,12
"p/pressph01","Phil Pressey",1132,275,213,-62,147,100,106,84,22,29,51,52,96,48,45
"p/pricero01","Ronnie Price",377,98,74,-24,49,38,43,27,6,9,17,14,32,24,13
"p/prigipa01","Pablo Prigioni",1283,196,250,54,51,46,140,195,5,9,24,32,27,14,12
"p/princta01","Tayshaun Prince",1948,520,454,-66,423,360,69,60,28,34,83,130,340,230,60
"r/radulmi01","Miroslav Raduljica",465,151,181,30,126,136,0,0,25,45,69,94,57,42,55
"r/randoan01","Anthony Randolph",527,205,206,1,114,100,61,54,30,52,46,58,68,42,69
"r/randoza01","Zach Randolph",2705,1351,1372,21,1178,1116,20,6,153,250,369,426,809,690,337
"r/redicjj01","J.J. Redick",987,438,515,77,213,216,185,219,40,80,34,50,179,166,106
"r/ricegl02","Glen Rice",109,40,32,-8,20,12,17,15,3,5,8,10,12,2,7
"r/ridnolu01","Luke Ridnour",1141,339,306,-33,219,178,108,111,12,17,26,28,193,150,26
"r/ridnolu01","Luke Ridnour",763,339,306,-33,219,178,108,111,12,17,26,28,193,150,26
"r/ridnolu01","Luke Ridnour",378,339,306,-33,219,178,108,111,12,17,26,28,193,150,26
"r/riverau01","Austin Rivers",1339,551,530,-21,375,312,99,108,77,110,147,158,228,154,173
"r/roberan03","Andre Roberson",399,73,75,2,55,62,13,6,5,7,46,62,9,0,10
"r/roberbr01","Brian Roberts",1667,634,665,31,402,360,178,192,54,113,52,48,350,312,133
"r/robinna01","Nate Robinson",866,418,449,31,229,212,154,174,35,63,72,100,157,112,85
"r/robinth01","Thomas Robinson",873,337,339,2,292,282,1,0,44,57,158,210,134,72,101
"r/rondora01","Rajon Rondo",998,379,350,-29,260,230,90,78,29,42,92,106,168,124,67
"r/rosede01","Derrick Rose",311,178,158,-20,117,84,47,48,14,26,44,48,73,36,32
"r/rosste01","Terrence Ross",2159,795,879,84,343,314,408,483,44,82,74,104,269,210,98
"r/rubiori01","Ricky Rubio",2638,800,781,-19,537,422,133,132,130,227,248,252,289,170,283
"r/rushbr01","Brandon Rush",418,91,79,-12,43,28,47,48,1,3,9,6,34,22,5
"s/sacrero01","Robert Sacre",1089,344,350,6,300,286,0,0,44,64,74,106,226,180,94
"s/salmojo01","John Salmons",1726,438,403,-35,250,174,163,189,25,40,29,30,221,144,52
"s/salmojo01","John Salmons",445,438,403,-35,250,174,163,189,25,40,29,30,221,144,52
"s/salmojo01","John Salmons",1281,438,403,-35,250,174,163,189,25,40,29,30,221,144,52
"s/sandela01","Larry Sanders",584,187,178,-9,161,152,1,0,25,26,98,116,63,36,55
"s/schrode01","Dennis Schroder",641,207,183,-24,146,124,42,30,19,29,56,66,90,58,43
"s/scolalu01","Luis Scola",1399,625,626,1,553,524,7,3,65,99,108,134,445,390,136
"s/scottmi01","Mike Scott",1482,685,767,82,428,478,200,186,57,103,164,238,264,240,132
"s/sefolth01","Thabo Sefolosha",1584,372,383,11,188,186,152,144,32,53,98,128,90,58,69
"s/serapke01","Kevin Seraphin",578,232,249,17,220,222,0,0,12,27,57,80,163,142,31
"s/sessira01","Ramon Sessions",2214,956,1019,63,645,590,124,105,187,324,314,354,331,236,404
"s/sessira01","Ramon Sessions",1305,956,1019,63,645,590,124,105,187,324,314,354,331,236,404
"s/sessira01","Ramon Sessions",909,956,1019,63,645,590,124,105,187,324,314,354,331,236,404
"s/shengto01","Tornike Shengelia",154,31,29,-2,22,26,6,0,3,3,14,18,8,8,8
"s/shengto01","Tornike Shengelia",137,31,29,-2,22,26,6,0,3,3,14,18,8,8,8
"s/shumpim01","Iman Shumpert",1962,517,495,-22,256,214,228,228,33,53,91,100,165,114,71
"s/shvedal01","Alexey Shved",664,276,250,-26,135,92,102,90,39,68,66,70,69,22,90
"s/simshe01","Henry Sims",875,330,350,20,273,260,1,0,56,90,95,114,178,146,121
"s/simshe01","Henry Sims",168,330,350,20,273,260,1,0,56,90,95,114,178,146,121
"s/simshe01","Henry Sims",707,330,350,20,273,260,1,0,56,90,95,114,178,146,121
"s/singlky01","Kyle Singler",2337,684,778,94,356,350,246,282,82,146,152,200,204,150,184
"s/singlch01","Chris Singleton",250,78,75,-3,48,36,19,21,11,18,13,18,35,18,25
"s/sivape01","Peyton Siva",224,64,54,-10,32,22,25,21,7,11,19,12,13,10,15
"s/sloando01","Donald Sloan",392,126,110,-16,75,68,42,30,9,12,28,32,47,36,20
"s/smithgr02","Greg Smith",100,30,38,8,28,36,0,0,2,2,16,26,12,10,5
"s/smithis01","Ish Smith",1006,297,261,-36,257,236,24,3,16,22,97,110,160,126,39
"s/smithjr01","J.R. Smith",2421,1015,1070,55,475,414,480,567,60,89,106,130,369,284,138
"s/smithja02","Jason Smith",830,305,301,-4,282,262,0,0,23,39,42,48,240,214,50
"s/smithjo03","Josh Smith",2730,1361,1264,-97,968,894,265,210,128,160,278,402,690,492,301
"s/snellto01","Tony Snell",1231,354,345,-9,158,144,178,171,18,30,42,50,116,94,41
"s/speigma01","Marreese Speights",982,500,508,8,411,374,31,24,58,110,138,172,273,202,134
"s/splitti01","Tiago Splitter",1271,423,483,60,343,362,3,0,77,121,187,236,156,126,173
"s/stephla01","Lance Stephenson",2752,953,1080,127,626,682,244,258,83,140,278,400,348,282,197
"s/stiemgr01","Greg Stiemsma",1007,136,159,23,121,140,1,0,14,19,67,100,54,40,32
"s/stoneju01","Julyan Stone",120,18,18,0,9,10,8,6,1,2,3,4,6,6,3
"s/stoudam01","Amar'e Stoudemire",1466,649,772,123,558,622,0,0,91,150,222,310,336,312,203
"s/stuckro01","Rodney Stuckey",1950,968,991,23,765,696,88,72,115,223,214,282,551,414,292
"s/sullija01","Jared Sullinger",2041,987,982,-5,691,656,208,168,88,158,260,312,431,344,203
"t/tayloje03","Jeffery Taylor",629,240,208,-32,151,128,67,54,22,26,84,100,67,28,47
"t/tayloty01","Tyshawn Taylor",270,106,89,-17,79,56,12,9,15,24,22,20,57,36,30
"t/teaguje01","Jeff Teague",2542,1206,1297,91,815,764,225,222,166,311,281,360,534,404,376
"t/teaguma01","Marquis Teague",443,135,107,-28,101,66,18,15,16,26,39,36,62,30,35
"t/teaguma01","Marquis Teague",242,135,107,-28,101,66,18,15,16,26,39,36,62,30,35
"t/teaguma01","Marquis Teague",201,135,107,-28,101,66,18,15,16,26,39,36,62,30,35
"t/teletmi01","Mirza Teletovic",1396,554,622,68,179,170,349,408,26,44,64,68,115,102,62
"t/templga01","Garrett Temple",638,159,138,-21,112,90,29,18,18,30,30,40,82,50,43
"t/terryja01","Jason Terry",570,157,158,1,49,32,103,117,5,9,3,6,46,26,15
"t/thabeha01","Hasheem Thabeet",192,25,27,2,23,26,0,0,2,1,8,12,15,14,5
"t/thomais02","Isaiah Thomas",2497,1264,1436,172,732,738,364,381,168,317,173,244,559,494,407
"t/thompho01","Hollis Thompson",1742,401,460,59,205,208,167,201,29,51,102,140,103,68,73
"t/thompja02","Jason Thompson",2007,563,586,23,496,502,0,0,67,84,144,210,352,292,145
"t/thompkl01","Klay Thompson",2868,1341,1483,142,724,672,535,669,82,142,148,206,576,466,185
"t/thomptr01","Tristan Thompson",2594,917,961,44,760,726,1,0,156,235,317,378,443,348,339
"t/thornma01","Marcus Thornton",1741,688,699,11,323,286,316,327,49,86,94,106,229,180,112
"t/thornma01","Marcus Thornton",1121,688,699,11,323,286,316,327,49,86,94,106,229,180,112
"t/thornma01","Marcus Thornton",620,688,699,11,323,286,316,327,49,86,94,106,229,180,112
"t/tinslja01","Jamaal Tinsley",110,20,9,-11,5,6,15,3,0,0,1,2,4,4,0
"t/tollian01","Anthony Tolliver",1298,322,393,71,60,54,247,306,15,33,23,34,37,20,41
"t/tuckepj01","P.J. Tucker",2490,706,760,54,424,382,191,222,91,156,200,220,224,162,201
"t/turiaro01","Ronny Turiaf",606,129,149,20,107,128,0,0,22,21,74,108,33,20,50
"t/turkohe01","Hedo Turkoglu",392,117,115,-2,59,40,50,66,8,9,13,12,46,28,18
"t/turneev01","Evan Turner",2457,1133,1117,-16,866,770,156,150,111,197,234,282,632,488,262
"t/turneev01","Evan Turner",1886,1133,1117,-16,866,770,156,150,111,197,234,282,632,488,262
"t/turneev01","Evan Turner",571,1133,1117,-16,866,770,156,150,111,197,234,282,632,488,262
"t/tylerje01","Jeremy Tyler",398,138,146,8,116,120,0,0,22,26,46,60,70,60,48
"u/udohek01","Ekpe Udoh",804,166,144,-22,143,114,0,0,23,30,46,46,97,68,47
"u/udrihbe01","Beno Udrih",643,193,200,7,136,118,42,57,15,25,28,30,108,88,30
"u/udrihbe01","Beno Udrih",588,193,200,7,136,118,42,57,15,25,28,30,108,88,30
"v/valanjo01","Jonas Valanciunas",2282,789,916,127,675,718,1,0,113,198,245,336,430,382,260
"v/varejan01","Anderson Varejao",1800,520,546,26,452,454,7,0,61,92,164,192,288,262,135
"v/varnaja01","Jarvis Varnado",339,84,99,15,60,72,0,0,24,27,26,38,34,34,52
"v/varnaja01","Jarvis Varnado",337,84,99,15,60,72,0,0,24,27,26,38,34,34,52
"v/vasqugr01","Greivis Vasquez",1779,704,750,46,369,336,289,327,46,87,52,64,317,272,108
"v/vasqugr01","Greivis Vasquez",465,704,750,46,369,336,289,327,46,87,52,64,317,272,108
"v/vasqugr01","Greivis Vasquez",1314,704,750,46,369,336,289,327,46,87,52,64,317,272,108
"v/veselja01","Jan Vesely",776,198,197,-1,173,178,0,0,25,19,96,128,77,50,56
"v/veselja01","Jan Vesely",470,198,197,-1,173,178,0,0,25,19,96,128,77,50,56
"v/veselja01","Jan Vesely",306,198,197,-1,173,178,0,0,25,19,96,128,77,50,56
"v/villach01","Charlie Villanueva",180,98,92,-6,36,42,56,42,6,8,13,22,23,20,14
"v/vucevni01","Nikola Vucevic",1812,759,811,52,696,706,0,0,63,105,251,328,445,378,137
"w/wadedw01","Dwyane Wade",1775,872,1027,155,729,812,32,27,111,188,245,352,484,460,258
"w/waitedi01","Dion Waiters",2072,1095,1109,14,743,676,249,276,103,157,253,284,490,392,235
"w/walkeke02","Kemba Walker",2614,1294,1274,-20,816,680,327,327,151,267,230,252,586,428,337
"w/walljo01","John Wall",2980,1503,1568,65,1029,942,308,324,166,302,329,446,700,496,394
"w/wallage01","Gerald Wallace",1416,277,298,21,166,194,64,57,47,47,114,156,52,38,101
"w/wareca01","Casper Ware",116,45,48,3,21,22,21,21,3,5,6,12,15,10,6
"w/watsocj01","C.J. Watson",1193,375,413,38,189,186,145,159,41,68,75,90,114,96,88
"w/watsoea01","Earl Watson",161,13,12,-1,4,2,7,6,2,4,0,0,4,2,4
"w/webstma02","Martell Webster",2157,637,757,120,215,216,372,438,50,103,77,106,138,110,125
"w/westda01","David West",2472,1054,1117,63,924,908,15,12,115,197,169,208,755,700,251
"w/westbru01","Russell Westbrook",1412,920,1002,82,577,556,214,204,129,242,241,302,336,254,293
"w/willide01","Deron Williams",2059,804,904,100,448,448,268,294,88,162,105,140,343,308,216
"w/willide02","Derrick Williams",1820,594,624,30,382,360,99,78,113,186,145,190,237,170,259
"w/willide02","Derrick Williams",162,594,624,30,382,360,99,78,113,186,145,190,237,170,259
"w/willide02","Derrick Williams",1658,594,624,30,382,360,99,78,113,186,145,190,237,170,259
"w/williel01","Elliot Williams",1157,389,401,12,212,206,125,111,52,84,125,156,87,50,119
"w/willilo02","Lou Williams",1445,570,620,50,262,236,231,237,77,147,63,86,199,150,179
"w/willima02","Marvin Williams",1674,557,603,46,292,294,234,252,31,57,97,142,195,152,73
"w/willima01","Mo Williams",1834,711,720,9,447,394,225,249,39,77,65,66,382,328,89
"w/willish03","Shawne Williams",751,202,202,0,63,62,129,126,10,14,28,28,35,34,20
"w/witheje01","Jeff Withey",684,161,190,29,127,138,1,0,33,52,73,90,54,48,73
"w/woltena01","Nate Wolters",1309,430,417,-13,327,304,62,54,41,59,129,158,198,146,90
"a/artesro01","Metta World Peace",388,148,139,-9,87,78,54,51,7,10,32,40,55,38,16
"w/wrighbr03","Brandan Wright",1077,378,525,147,331,448,0,0,47,77,185,296,146,152,106
"w/wrighch01","Chris Wright",126,41,48,7,34,42,1,0,6,6,26,34,8,8,15
"w/wrighdo01","Dorell Wright",984,324,343,19,95,84,202,207,27,52,32,42,63,42,69
"w/wroteto01","Tony Wroten",1765,953,938,-15,620,610,188,120,145,208,395,472,225,138,326
"y/youngni01","Nick Young",1810,1002,1139,137,539,504,350,405,113,230,121,164,418,340,285
"y/youngth01","Thaddeus Young",2718,1383,1417,34,991,984,292,270,100,163,433,574,558,410,229
"z/zelleco01","Cody Zeller",1416,495,490,-5,403,344,1,0,91,146,182,214,221,130,200
"z/zellety01","Tyler Zeller",1049,344,399,55,289,312,1,0,54,87,144,190,145,122,121
