"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"k/klebima01","Maxi Kleber",1206,335,385,50,181,222,128,120,26,43,113,156,68,66,59
"k/kornelu01","Luke Kornet",326,129,134,5,46,42,79,84,4,8,24,34,22,8,11
"k/korveky01","Kyle Korver",1574,507,656,149,108,116,376,492,23,48,30,44,78,72,72
"k/koufoko01","Kosta Koufos",1391,422,477,55,389,444,0,0,33,33,152,216,237,228,74
"k/kuzmaky01","Kyle Kuzma",2401,1125,1238,113,603,618,436,477,86,143,267,342,336,276,208
"l/labissk01","Skal Labissiere",1240,507,523,16,407,374,51,54,49,95,117,162,290,212,118
"l/lambje01","Jeremy Lamb",1967,915,1027,112,578,572,253,282,84,173,170,220,408,352,208
"l/larkish01","Shane Larkin",775,237,231,-6,133,106,86,93,18,32,53,56,80,50,37
"l/lauvejo01","Joffrey Lauvergne",534,212,226,14,185,196,5,0,22,30,103,136,82,60,47
"l/lavinza01","Zach LaVine",656,400,397,-3,232,188,123,126,45,83,113,124,119,64,107
"l/laymaja01","Jake Layman",160,48,34,-14,27,20,20,12,1,2,10,14,17,6,3
"l/leaftj01","T.J. Leaf",459,142,156,14,94,92,42,54,6,10,49,60,45,32,16
"l/leeco01","Courtney Lee",2310,803,899,96,477,460,278,339,48,100,125,162,352,298,124
"l/leeda03","Damion Lee",404,164,161,-3,92,94,60,45,12,22,27,42,65,52,29
"l/lenal01","Alex Len",1395,479,587,108,375,426,3,3,101,158,277,358,98,68,231
"l/leonaka01","Kawhi Leonard",210,127,144,17,76,82,35,33,16,29,23,34,53,48,38
"l/leoname01","Meyers Leonard",254,82,112,30,52,70,26,33,4,9,19,30,33,40,11
"l/leuerjo01","Jon Leuer",136,42,43,1,33,30,3,0,6,13,14,20,19,10,15
"l/leverca01","Caris LeVert",1864,812,858,46,490,470,245,255,77,133,228,298,262,172,187
"l/liggide01","DeAndre Liggins",724,108,101,-7,53,42,53,57,2,2,20,18,33,24,5
"l/liggide01","DeAndre Liggins",480,108,101,-7,53,42,53,57,2,2,20,18,33,24,5
"l/liggide01","DeAndre Liggins",244,108,101,-7,53,42,53,57,2,2,20,18,33,24,5
"l/lillada01","Damian Lillard",2670,1630,1927,297,786,788,629,681,215,458,385,424,401,364,538
"l/livinsh01","Shaun Livingston",1129,366,392,26,338,344,5,0,23,48,81,116,257,228,61
"l/looneke01","Kevon Looney",910,227,267,40,187,222,5,3,35,42,121,180,66,42,77
"l/lopezbr01","Brook Lopez",1735,859,961,102,469,514,325,336,65,111,142,210,327,304,158
"l/lopezro01","Robin Lopez",1690,682,755,73,631,676,14,12,37,67,203,296,428,380,90
"l/loveke01","Kevin Love",1651,844,1024,180,400,394,330,411,114,219,177,234,223,160,266
"l/lowryky01","Kyle Lowry",2510,1052,1265,213,348,330,596,714,108,221,165,216,183,114,261
"l/luwawti01","Timothe Luwawu-Cabarrot",807,293,299,6,109,94,158,159,26,46,77,84,32,10,58
"l/lylestr01","Trey Lyles",1391,614,724,110,332,374,218,249,64,101,165,230,167,144,145
"m/macksh01","Shelvin Mack",1365,458,473,15,275,260,139,144,44,69,95,134,180,126,97
"m/magetjo01","Josh Magette",216,50,46,-4,24,14,22,24,4,8,1,0,23,14,8
"m/mahinia01","Ian Mahinmi",1145,304,364,60,245,276,2,0,57,88,154,206,91,70,128
"m/makerth01","Thon Maker",1238,358,356,-2,212,198,104,93,42,65,90,98,122,100,93
"m/marjabo01","Boban Marjanovic",337,192,235,43,148,158,0,0,44,77,67,98,81,60,97
"m/marjabo01","Boban Marjanovic",171,192,235,43,148,158,0,0,44,77,67,98,81,60,97
"m/marjabo01","Boban Marjanovic",166,192,235,43,148,158,0,0,44,77,67,98,81,60,97
"m/markkla01","Lauri Markkanen",2020,924,1028,104,461,458,401,435,62,135,210,284,251,174,166
"m/martija01","Jarell Martin",1661,551,565,14,398,374,98,102,55,89,205,234,193,140,116
"m/masonfr01","Frank Mason",984,431,413,-18,294,226,86,93,51,94,106,98,188,128,115
"m/matthwe02","Wesley Matthews",2131,741,801,60,295,260,402,459,44,82,67,68,228,192,101
"m/mbahalu01","Luc Mbah a Moute",1564,387,460,73,172,206,173,189,42,65,139,188,33,18,95
"m/mccawpa01","Patrick McCaw",961,240,229,-11,146,146,80,57,14,26,78,102,68,44,34
"m/mccolcj01","CJ McCollum",2923,1607,1725,118,1028,956,476,567,103,202,276,302,752,654,250
"m/mccontj01","T.J. McConnell",1706,438,476,38,359,366,62,81,17,29,98,130,261,236,39
"m/mcderdo01","Doug McDermott",1768,540,629,89,292,290,216,276,32,63,158,206,134,84,81
"m/mcderdo01","Doug McDermott",1172,540,629,89,292,290,216,276,32,63,158,206,134,84,81
"m/mcderdo01","Doug McDermott",596,540,629,89,292,290,216,276,32,63,158,206,134,84,81
"m/mcgeeja01","JaVale McGee",615,241,310,69,213,272,6,0,22,38,136,204,77,68,52
"m/mcgruro01","Rodney McGruder",299,77,91,14,38,42,35,45,4,4,16,28,22,14,8
"m/mclembe01","Ben McLemore",1091,401,422,21,214,204,159,165,28,53,90,108,124,96,64
"m/meeksjo01","Jodie Meeks",1119,439,478,39,183,170,210,216,46,92,47,68,136,102,117
"m/mejrisa01","Salah Mejri",729,168,214,46,134,176,3,0,31,38,108,154,26,22,66
"m/mickejo01","Jordan Mickey",284,90,93,3,66,74,16,6,8,13,41,50,25,24,19
"m/middlkh01","Khris Middleton",2982,1407,1617,210,865,894,406,438,136,285,178,224,687,670,362
"m/milescj01","C.J. Miles",1337,633,696,63,144,126,454,492,35,78,57,76,87,50,97
"m/milleda01","Darius Miller",1944,508,632,124,129,138,358,441,21,53,10,12,119,126,67
"m/millema01","Malcolm Miller",126,30,38,8,7,10,21,24,2,4,7,10,0,0,4
"m/millspa02","Patty Mills",2107,729,810,81,269,252,414,462,46,96,77,88,192,164,118
"m/millspa01","Paul Millsap",1143,507,555,48,323,326,113,117,71,112,87,112,236,214,161
"m/mirotni01","Nikola Mirotic",1494,741,856,115,324,342,358,405,59,109,134,180,190,162,137
"m/mirotni01","Nikola Mirotic",622,741,856,115,324,342,358,405,59,109,134,180,190,162,137
"m/mirotni01","Nikola Mirotic",872,741,856,115,324,342,358,405,59,109,134,180,190,162,137
"m/mitchdo01","Donovan Mitchell",2638,1486,1606,120,813,816,549,561,124,229,354,452,459,364,297
"m/monkma01","Malik Monk",854,442,421,-21,182,140,243,249,17,32,43,52,139,88,37
"m/monrogr01","Greg Monroe",1040,439,524,85,386,436,0,0,53,88,199,290,187,146,119
"m/monrogr01","Greg Monroe",465,439,524,85,386,436,0,0,53,88,199,290,187,146,119
"m/monrogr01","Greg Monroe",496,439,524,85,386,436,0,0,53,88,199,290,187,146,119
"m/mooreet01","E'Twaun Moore",2586,859,1021,162,531,590,301,384,27,47,187,240,344,350,68
"m/moreler01","Eric Moreland",805,134,143,9,122,132,0,0,12,11,70,94,52,38,29
"m/morrima03","Marcus Morris",1447,675,734,59,377,352,234,258,64,124,85,104,292,248,154
"m/morrima02","Markieff Morris",1968,742,838,96,480,508,207,228,55,102,133,186,347,322,128
"m/motlejo01","Johnathan Motley",176,88,96,8,69,78,6,3,13,15,24,38,45,40,28
"m/mozgoti01","Timofey Mozgov",359,106,131,25,75,96,18,12,13,23,51,74,24,22,30
"m/mudiaem01","Emmanuel Mudiay",1245,580,552,-28,378,314,147,141,55,97,125,140,253,174,129
"m/mudiaem01","Emmanuel Mudiay",752,580,552,-28,378,314,147,141,55,97,125,140,253,174,129
"m/mudiaem01","Emmanuel Mudiay",493,580,552,-28,378,314,147,141,55,97,125,140,253,174,129
"m/muhamsh01","Shabazz Muhammad",418,210,214,4,161,154,27,21,22,39,71,88,90,66,50
"m/muhamsh01","Shabazz Muhammad",301,210,214,4,161,154,27,21,22,39,71,88,90,66,50
"m/muhamsh01","Shabazz Muhammad",117,210,214,4,161,154,27,21,22,39,71,88,90,66,50
"m/murrade01","Dejounte Murray",1743,676,656,-20,575,524,34,27,67,105,251,294,324,230,148
"m/murraja01","Jamal Murray",2565,1156,1337,181,626,628,436,495,94,214,206,256,420,372,253
"m/muscami01","Mike Muscala",1060,339,402,63,146,162,167,186,26,54,72,100,74,62,62
"n/naderab01","Abdel Nader",522,166,146,-20,84,54,65,69,17,23,38,34,46,20,39
"n/nancela02","Larry Nance",1421,475,573,98,402,476,12,6,61,91,240,352,162,124,137
"n/nancela02","Larry Nance",922,475,573,98,402,476,12,6,61,91,240,352,162,124,137
"n/nancela02","Larry Nance",499,475,573,98,402,476,12,6,61,91,240,352,162,124,137
"n/napiesh01","Shabazz Napier",1535,590,643,53,313,282,218,246,59,115,102,114,211,168,138
"n/nelsoja01","Jameer Nelson",1013,253,247,-6,120,108,124,123,9,16,34,46,86,62,20
"n/nelsoja01","Jameer Nelson",897,253,247,-6,120,108,124,123,9,16,34,46,86,62,20
"n/nelsoja01","Jameer Nelson",116,253,247,-6,120,108,124,123,9,16,34,46,86,62,20
"n/netora01","Raul Neto",498,166,183,17,104,100,47,57,15,26,47,60,57,40,35
"n/noelne01","Nerlens Noel",472,117,131,14,104,110,1,0,12,21,63,78,41,32,28
"n/noguelu01","Lucas Nogueira",418,92,122,30,61,88,19,15,12,19,56,86,5,2,28
"n/nowitdi01","Dirk Nowitzki",1900,799,914,115,421,416,337,414,41,84,33,50,388,366,108
"n/ntilila01","Frank Ntilikina",1706,531,463,-68,343,264,157,150,31,49,87,108,256,156,68
"n/nurkiju01","Jusuf Nurkic",2088,1068,1132,64,944,960,7,0,117,172,443,570,501,390,273
"n/nwabada01","David Nwaba",1646,515,555,40,371,368,52,54,92,133,223,276,148,92,203
"o/obryajo01","Johnny O'Bryant",379,183,171,-12,128,108,43,42,12,21,37,48,91,60,25
"o/onealro01","Royce O'Neale",1150,317,343,26,166,156,118,126,33,61,94,108,72,48,76
"o/oquinky01","Kyle O'Quinn",1387,439,550,111,367,440,17,12,55,98,183,258,184,182,127
"o/ojelese01","Semi Ojeleye",1150,206,195,-11,63,50,125,120,18,25,31,30,32,20,41
"o/okafoem01","Emeka Okafor",353,104,114,10,95,96,0,0,9,18,45,58,50,38,22
"o/okafoja01","Jahlil Okafor",353,150,176,26,134,152,4,3,12,21,59,80,75,72,29
"o/okafoja01","Jahlil Okafor",328,150,176,26,134,152,4,3,12,21,59,80,75,72,29
"o/oladivi01","Victor Oladipo",2552,1500,1727,227,906,958,434,483,160,286,358,494,548,464,368
"o/olynyke01","Kelly Olynyk",1779,712,872,160,355,420,281,318,76,134,174,272,181,148,174
"o/osmande01","Cedi Osman",672,206,238,32,99,116,87,96,20,26,46,70,53,46,46
"o/oubreke01","Kelly Oubre",2231,892,952,60,421,384,369,378,102,190,191,246,230,138,233
"p/pachuza01","Zaza Pachulia",972,303,372,69,262,298,1,0,40,74,162,212,100,86,93
"p/papagge01","Georgios Papagiannis",122,42,36,-6,42,36,0,0,0,0,18,18,24,18,0
"p/papagge01","Georgios Papagiannis",118,42,36,-6,42,36,0,0,0,0,18,18,24,18,0
"p/parkeja01","Jabari Parker",743,357,391,34,251,258,81,93,25,40,116,144,135,114,54
"p/parketo01","Tony Parker",1071,423,421,-2,351,336,37,30,35,55,131,164,220,172,78
"p/parsoch01","Chandler Parsons",691,245,284,39,113,114,121,153,11,17,37,52,76,62,27
"p/pattepa01","Patrick Patterson",1270,287,318,31,94,80,171,198,22,40,34,40,60,40,46
"p/paulbr01","Brandon Paul",576,145,145,0,72,78,54,45,19,22,40,56,32,22,43
"p/paulch01","Chris Paul",1847,889,1067,178,419,446,379,432,91,189,74,98,345,348,221
"p/payneca01","Cameron Payne",582,222,221,-1,124,104,91,105,7,12,42,54,82,50,16
"p/paytoel01","Elfrid Payton",1808,737,797,60,575,598,92,90,70,109,270,364,305,234,168
"p/paytoel01","Elfrid Payton",1257,737,797,60,575,598,92,90,70,109,270,364,305,234,168
"p/paytoel01","Elfrid Payton",551,737,797,60,575,598,92,90,70,109,270,364,305,234,168
"p/paytoga02","Gary Payton",221,78,69,-9,49,48,25,18,4,3,34,40,15,8,9
"p/paytoga02","Gary Payton",106,78,69,-9,49,48,25,18,4,3,34,40,15,8,9
"p/paytoga02","Gary Payton",115,78,69,-9,49,48,25,18,4,3,34,40,15,8,9
"p/peteral01","Alec Peters",225,77,81,4,16,20,58,54,3,7,10,12,6,8,10
"p/plumlma01","Mason Plumlee",1439,446,524,78,367,442,1,0,78,82,248,354,119,88,180
"p/plumlmi01","Miles Plumlee",918,209,237,28,180,210,0,0,29,27,117,166,63,44,60
"p/poeltja01","Jakob Poeltl",1524,423,567,144,382,504,2,3,39,60,282,414,100,90,101
"p/pondequ01","Quincy Pondexter",196,57,45,-12,27,22,22,9,8,14,18,18,9,4,17
"p/porteot01","Otto Porter",2432,940,1134,194,572,614,313,414,55,106,157,222,415,392,128
"p/portibo01","Bobby Portis",1643,874,964,90,587,604,223,240,64,120,240,282,347,322,156
"p/porzikr01","Kristaps Porzingis",1553,1007,1082,75,660,600,229,270,118,212,139,168,521,432,275
"p/poweldw01","Dwight Powell",1672,509,671,162,346,454,84,84,79,133,236,366,110,88,185
"p/powelno01","Norman Powell",1062,389,385,-4,188,194,186,159,15,32,104,124,84,70,39
"p/poythal01","Alex Poythress",104,26,26,0,15,14,11,12,0,0,12,14,3,0,0
"p/purviro01","Rodney Purvis",290,113,93,-20,55,44,52,39,6,10,13,14,42,30,15
"q/qizh01","Zhou Qi",124,38,22,-16,13,8,19,6,6,8,7,6,6,2,12
"r/rabbiv01","Ivan Rabb",516,168,201,33,152,172,0,0,16,29,70,96,82,76,36
"r/randlju01","Julius Randle",2190,1087,1323,236,858,988,45,30,184,305,493,718,365,270,425
"r/randoza01","Zach Randolph",1508,806,857,51,616,620,147,153,43,84,175,218,441,402,107
"r/rathaxa01","Xavier Rathan-Mayes",118,46,29,-17,28,22,14,3,4,4,7,10,21,12,9
"r/redicjj01","J.J. Redick",2116,956,1174,218,420,422,460,579,76,173,66,80,354,342,218
"r/reedda01","Davon Reed",242,82,63,-19,38,22,38,33,6,8,13,8,25,14,12
"r/reedwi02","Willie Reed",428,146,195,49,119,160,2,3,25,32,71,112,48,48,55
"r/reedwi02","Willie Reed",419,146,195,49,119,160,2,3,25,32,71,112,48,48,55
"r/richajo01","Josh Richardson",2689,943,1044,101,549,544,336,381,58,119,176,214,373,330,142
"r/richama01","Malachi Richardson",324,100,89,-11,50,36,40,36,10,17,21,14,29,22,22
"r/richama01","Malachi Richardson",319,100,89,-11,50,36,40,36,10,17,21,14,29,22,22
"r/riverau01","Austin Rivers",2057,875,920,45,445,410,360,408,70,102,232,264,213,146,159
"r/roberan03","Andre Roberson",1037,180,194,14,126,158,36,24,18,12,116,158,10,0,38
"r/robingl02","Glenn Robinson",338,90,95,5,51,44,34,42,5,9,16,20,35,24,11
"r/rondora01","Rajon Rondo",1705,515,537,22,344,362,150,150,21,25,199,240,145,122,46
"r/rosede01","Derrick Rose",420,208,209,1,156,148,30,21,22,40,78,104,78,44,46
"r/rosede01","Derrick Rose",308,208,209,1,156,148,30,21,22,40,78,104,78,44,46
"r/rosede01","Derrick Rose",112,208,209,1,156,148,30,21,22,40,78,104,78,44,46
"r/rosste01","Terrence Ross",600,205,209,4,98,92,93,90,14,27,24,36,74,56,36
"r/roziete01","Terry Rozier",2068,866,900,34,398,326,402,459,66,115,144,154,254,172,149
"r/rubiori01","Ricky Rubio",2254,935,988,53,554,500,273,288,108,200,142,152,412,348,254
"r/russeda01","D'Angelo Russell",1234,725,742,17,394,376,277,270,54,96,107,136,287,240,131
"s/sabondo01","Domantas Sabonis",1810,758,861,103,624,654,37,39,97,168,311,416,313,238,224
"s/sampsja02","JaKarr Sampson",344,87,103,16,71,78,10,15,6,10,42,58,29,20,16
"s/saricda01","Dario Saric",2310,978,1135,157,490,492,399,471,89,172,224,296,266,196,207
"s/satorto01","Tomas Satoransky",1643,428,524,96,283,308,101,141,44,75,102,142,181,166,96
"s/schrode01","Dennis Schroder",2078,1256,1293,37,883,848,262,228,111,217,332,384,551,464,266
"s/scottmi01","Mike Scott",1406,555,667,112,361,420,163,198,31,49,88,122,273,298,76
"s/sefolth01","Thabo Sefolosha",806,265,312,47,156,172,84,96,25,44,80,110,76,62,54
"s/seldewa01","Wayne Selden",692,295,325,30,147,134,122,147,26,44,55,66,92,68,59
"s/sessira01","Ramon Sessions",392,142,136,-6,90,68,26,24,26,44,41,42,49,26,57
"s/sessira01","Ramon Sessions",167,142,136,-6,90,68,26,24,26,44,41,42,49,26,57
"s/sessira01","Ramon Sessions",225,142,136,-6,90,68,26,24,26,44,41,42,49,26,57
"s/shumpim01","Iman Shumpert",276,65,62,-3,32,30,26,21,7,11,7,10,25,20,15
"s/siakapa01","Pascal Siakam",1679,530,587,57,366,448,132,87,32,52,227,326,139,122,85
"s/simmobe01","Ben Simmons",2732,1156,1279,123,988,1088,11,0,157,191,462,686,526,402,341
"s/simmojo02","Jonathon Simmons",2029,861,961,100,556,568,204,210,101,183,205,282,351,286,241
"s/simmoko01","Kobi Simmons",643,200,196,-4,150,138,39,33,11,25,59,84,91,54,25
"s/smartma01","Marcus Smart",1614,574,544,-30,266,228,249,225,59,91,91,108,175,120,133
"s/smithde03","Dennis Smith",2049,1109,1048,-61,684,596,339,318,86,134,325,394,359,202,193
"s/smithis01","Ish Smith",2043,851,894,43,700,708,101,105,50,81,206,276,494,432,116
"s/smithjr01","J.R. Smith",2244,620,662,42,214,194,381,429,25,39,53,60,161,134,56
"s/smithja02","Jason Smith",285,123,113,-10,83,82,32,12,8,19,24,34,59,48,21
"s/snellto01","Tony Snell",2053,447,515,68,157,154,268,324,22,37,71,92,86,62,48
"s/speigma01","Marreese Speights",675,374,402,28,116,104,233,258,25,40,26,26,90,78,55
"s/stausni01","Nik Stauskas",523,166,181,15,54,40,100,120,12,21,28,30,26,10,29
"s/stausni01","Nik Stauskas",478,166,181,15,54,40,100,120,12,21,28,30,26,10,29
"s/stephla01","Lance Stephenson",1850,766,757,-9,477,472,232,201,57,84,207,258,270,214,127
"s/stoneju01","Julyan Stone",175,14,19,5,0,0,13,18,1,1,0,0,0,0,2
"s/swanica01","Caleb Swanigan",189,67,61,-6,52,46,8,3,7,12,30,32,22,14,18
"t/tatumja01","Jayson Tatum",2438,950,1110,160,593,584,242,315,115,211,267,336,326,248,258
"t/taylois01","Isaiah Taylor",1167,455,445,-10,310,286,80,60,65,99,146,178,164,108,141
"t/teaguje01","Jeff Teague",2311,899,989,90,565,540,228,252,106,197,166,216,399,324,239
"t/teletmi01","Mirza Teletovic",159,57,71,14,12,8,45,63,0,0,3,2,9,6,0
"t/templga01","Garrett Temple",1615,509,545,36,249,220,227,267,33,58,74,94,175,126,78
"t/teodomi01","Milos Teodosic",1134,382,428,46,128,126,232,264,22,38,23,30,105,96,46
"t/terryja01","Jason Terry",814,157,164,7,39,38,115,120,3,6,13,14,26,24,9
"t/theisda01","Daniel Theis",936,269,331,62,175,216,58,54,36,61,108,160,67,56,81
"t/thomais02","Isaiah Thomas",862,479,484,5,233,204,188,165,58,115,81,82,152,122,131
"t/thomais02","Isaiah Thomas",406,479,484,5,233,204,188,165,58,115,81,82,152,122,131
"t/thomais02","Isaiah Thomas",456,479,484,5,233,204,188,165,58,115,81,82,152,122,131
"t/thomala01","Lance Thomas",1353,292,298,6,143,104,124,150,25,44,61,62,82,42,53
"t/thompkl01","Klay Thompson",2506,1224,1460,236,660,692,521,687,43,81,143,194,517,498,98
"t/thomptr01","Tristan Thompson",1072,270,307,37,236,264,0,0,34,43,156,210,80,54,79
"t/thornsi01","Sindarius Thornwell",1156,271,282,11,172,154,61,69,38,59,93,94,79,60,88
"t/tollian01","Anthony Tolliver",1757,525,702,177,107,120,365,477,53,105,65,92,42,28,132
"t/townska01","Karl-Anthony Towns",2918,1344,1741,397,886,1038,285,360,173,343,400,578,486,460,402
"t/tuckepj01","P.J. Tucker",2281,468,502,34,131,114,310,345,27,43,66,74,65,40,60
"t/turneev01","Evan Turner",2034,625,648,23,445,432,132,126,48,90,74,100,371,332,107
"t/turnemy01","Myles Turner",1836,732,827,95,482,500,157,168,93,159,166,204,316,296,206
"u/udohek01","Ekpe Udoh",810,144,162,18,119,120,1,0,24,42,65,86,54,34,56
"u/ulisty01","Tyler Ulis",1658,598,553,-45,405,344,146,126,47,83,64,56,341,288,101
"v/valanjo01","Jonas Valanciunas",1727,783,980,197,614,720,74,90,95,170,304,428,310,292,211
"v/valende01","Denzel Valentine",2095,740,777,37,351,316,370,429,19,32,84,102,267,214,51
"v/vanvlfr01","Fred VanVleet",1520,588,656,68,284,248,261,324,43,84,178,202,106,46,101
"v/vaughra01","Rashad Vaughn",212,59,64,5,19,18,37,42,3,4,6,8,13,10,6
"v/vaughra01","Rashad Vaughn",173,59,64,5,19,18,37,42,3,4,6,8,13,10,6
"v/vonleno01","Noah Vonleh",875,260,264,4,168,168,66,60,26,36,88,110,80,58,58
"v/vonleno01","Noah Vonleh",476,260,264,4,168,168,66,60,26,36,88,110,80,58,58
"v/vonleno01","Noah Vonleh",399,260,264,4,168,168,66,60,26,36,88,110,80,58,58
"v/vucevni01","Nikola Vucevic",1683,880,936,56,636,670,204,192,40,74,179,266,457,404,94
"w/wadedw01","Dwyane Wade",1536,767,764,-3,573,534,111,96,83,134,211,278,362,256,189
"w/wadedw01","Dwyane Wade",1069,767,764,-3,573,534,111,96,83,134,211,278,362,256,189
"w/wadedw01","Dwyane Wade",467,767,764,-3,573,534,111,96,83,134,211,278,362,256,189
"w/waitedi01","Dion Waiters",918,443,429,-14,240,222,170,156,33,51,101,124,139,98,69
"w/walkeke02","Kemba Walker",2736,1532,1753,221,761,712,602,696,169,345,308,352,453,360,420
"w/walljo01","John Wall",1410,771,795,24,498,436,167,186,106,173,207,264,291,172,241
"w/wallaty01","Tyrone Wallace",851,284,291,7,207,200,40,30,37,61,87,116,120,84,78
"p/princta02","Taurean Waller-Prince",2464,1050,1152,102,518,478,457,528,75,146,228,278,290,200,180
"w/waltode01","Derrick Walton",147,28,29,1,8,2,17,21,3,6,0,0,8,2,6
"w/warretj01","T.J. Warren",2142,1169,1266,97,973,1018,90,60,106,188,402,548,571,470,255
"w/weartr01","Travis Wear",228,76,75,-1,25,16,47,51,4,8,1,2,24,14,8
"w/webbja01","James Webb",120,24,16,-8,5,4,19,12,0,0,3,4,2,0,0
"w/weberbr01","Briante Weber",237,48,50,2,32,30,11,12,5,8,12,14,20,16,10
"w/weberbr01","Briante Weber",118,48,50,2,32,30,11,12,5,8,12,14,20,16,10
"w/weberbr01","Briante Weber",119,48,50,2,32,30,11,12,5,8,12,14,20,16,10
"w/westda01","David West",999,412,495,83,370,426,8,9,34,60,127,194,243,232,79
"w/westbru01","Russell Westbrook",2914,1924,2016,92,1361,1320,326,291,237,405,633,774,728,546,565
"w/whitean01","Andrew White",209,74,69,-5,24,14,49,54,1,1,7,6,17,8,4
"w/whitede01","Derrick White",139,43,54,11,20,16,13,24,10,14,5,4,15,12,20
"w/whiteis01","Isaiah Whitehead",180,94,100,6,68,66,18,21,8,13,30,42,38,24,19
"w/whiteha01","Hassan Whiteside",1364,652,754,102,576,620,2,6,74,128,252,358,324,262,182
"w/wiggian01","Andrew Wiggins",2979,1439,1451,12,962,914,338,336,139,201,298,414,664,500,314
"w/wilkida02","Damien Wilkins",152,41,33,-8,21,18,18,12,2,3,8,6,13,12,4
"w/willicj01","C.J. Williams",707,205,209,4,119,130,78,66,8,13,45,68,74,62,16
"w/willilo02","Lou Williams",2589,1544,1753,209,818,792,519,558,207,403,297,358,521,434,491
"w/willima02","Marvin Williams",2006,616,744,128,257,264,306,378,53,102,130,152,127,112,123
"w/willitr02","Troy Williams",307,121,133,12,71,80,38,33,12,20,56,70,15,10,30
"w/willitr02","Troy Williams",290,121,133,12,71,80,38,33,12,20,56,70,15,10,30
"w/wilsoja02","Jamil Wilson",274,83,105,22,18,22,63,81,2,2,6,10,12,12,4
"w/winslju01","Justise Winslow",1680,532,529,-3,357,316,130,147,45,66,179,202,178,114,104
"w/wrighbr03","Brandan Wright",381,116,139,23,102,118,0,0,14,21,71,98,31,20,33
"w/wrighbr03","Brandan Wright",366,116,139,23,102,118,0,0,14,21,71,98,31,20,33
"w/wrighde01","Delon Wright",1433,483,557,74,278,290,154,168,51,99,170,214,108,76,119
"y/yabusgu01","Guerschon Yabusele",235,71,79,8,24,28,37,36,10,15,13,20,11,8,22
"y/youngjo01","Joe Young",558,197,205,8,120,110,66,75,11,20,42,46,78,64,29
"y/youngni01","Nick Young",1393,514,581,67,162,156,326,369,26,56,34,46,128,110,65
"y/youngth01","Thaddeus Young",2607,906,955,49,684,726,181,174,41,55,334,418,350,308,92
"z/zelleco01","Cody Zeller",627,192,233,41,151,166,3,6,38,61,97,118,54,48,85
"z/zellety01","Tyler Zeller",1109,365,441,76,306,354,28,30,31,57,177,238,129,116,79
"z/zellety01","Tyler Zeller",703,365,441,76,306,354,28,30,31,57,177,238,129,116,79
"z/zellety01","Tyler Zeller",406,365,441,76,306,354,28,30,31,57,177,238,129,116,79
"z/zipsepa01","Paul Zipser",824,247,218,-29,124,88,110,111,13,19,35,44,89,44,26
"z/zizican01","Ante Zizic",214,79,119,40,67,98,0,0,12,21,41,70,26,28,29
"z/zubaciv01","Ivica Zubac",410,146,161,15,121,122,1,0,24,39,71,90,50,32,51
